ProbeID,GSM946048
cg03379131,0.02187116
cg03380645,0.942976773
cg03380773,0.011591034
cg03381111,0.664278469
cg03382304,0.037948626
cg03382346,0.949261692
cg03382564,0.019408276
cg03382797,0.901944556
cg03383661,0.047167203
cg03384938,0.014771991
cg03386140,0.020235849
cg03386373,0.955580751
cg03386722,0.065515912
cg03386869,0.936383223
cg03386903,0.886460422
cg03387497,0.951491344
cg03387723,0.834569482
cg03388193,0.020630297
cg03389111,0.031329832
cg03389133,0.336943606
cg03389164,0.953793163
cg03390211,0.00832953
cg03391040,0.008405121
cg03391568,0.697232673
cg03392046,0.090284734
cg03395546,0.230613184
cg03395898,0.089527357
cg03396229,0.122915156
cg03399459,0.94942333
cg03399971,0.946825118
cg03400060,0.449119471
cg03401114,0.766074642
cg03402775,0.013325842
cg03402876,0.005336817
cg03403539,0.015409232
cg03404502,0.888480377
cg03405173,0.03554046
cg03406535,0.716923089
cg03409548,0.099910193
cg03410718,0.936773082
cg03411288,0.045820654
cg03414321,0.070708416
cg03415518,0.909749363
cg03417317,0.024208753
cg03417466,0.827778755
cg03418289,0.001757356
cg03421300,0.966719301
cg03421687,0.042493302
cg03422350,0.875644074
cg03423524,0.024611901
cg03424436,0.028015849
cg03425110,0.013799387
cg03426225,0.990628748
cg03427564,0.019399754
cg03427831,0.497124471
cg03428000,0.037411114
cg03429034,0.015608584
cg03429582,0.010145987
cg03430067,0.180527318
cg03430998,0.476229236
cg03431064,0.0421338
cg03437318,0.03984401
cg03438515,0.025132501
cg03438904,0.011063846
cg03439703,0.278257685
cg03439805,0.033211401
cg03440267,0.381556589
cg03440846,0.707622974
cg03442064,0.298948507
cg03443922,0.043255661
cg03445474,0.006591903
cg03445896,0.419370381
cg03446863,0.081574452
cg03447931,0.011791719
cg03451296,0.13082956
cg03453449,0.684438918
cg03454353,0.056199915
cg03455024,0.987161043
cg03455458,0.03787428
cg03455762,0.88477443
cg03455874,0.018276501
cg03458191,0.941092287
cg03459809,0.350586987
cg03460527,0.037954844
cg03460682,0.089480305
cg03461495,0.022664986
cg03462055,0.021705214
cg03464416,0.040263751
cg03464655,0.280257331
cg03464689,0.041719494
cg03465320,0.807741072
cg03465847,0.004491285
cg03468463,0.943947235
cg03469054,0.021025392
cg03469082,0.015673418
cg03469158,0.903803114
cg03473294,0.023227071
cg03473518,0.539708899
cg03474731,0.023520945
cg03475172,0.312917751
cg03475420,0.016237386
cg03476195,0.037206097
cg03476370,0.017929097
cg03478689,0.013150638
cg03479797,0.024849236
cg03479974,0.026738784
cg03482087,0.071969416
cg03483626,0.590099721
cg03483654,1.00089516
cg03484533,0.002371907
cg03486540,0.020089358
cg03490115,0.010070572
cg03490200,0.932157109
cg03491181,0.016575548
cg03491478,0.121710868
cg03493069,0.014856982
cg03494005,0.009773596
cg03495868,0.033560098
cg03496289,0.045888989
cg03496978,0.151251138
cg03498559,0.861644859
cg03499052,0.024801049
cg03503295,0.444096095
cg03503905,0.004850901
cg03504078,0.389825824
cg03504701,0.902768696
cg03506489,0.024558475
cg03506684,0.026056901
cg03506799,0.01415326
cg03509024,0.011009658
cg03510310,0.927596875
cg03513163,0.059340933
cg03513363,0.092689031
cg03515901,0.854208569
cg03517000,0.976412042
cg03518503,0.018833567
cg03519303,0.012130411
cg03520136,0.954011661
cg03521113,0.508439882
cg03521347,0.008777643
cg03521600,0.028639796
cg03522063,0.037008257
cg03522216,0.009636206
cg03522403,0.03895611
cg03522910,0.015938576
cg03524308,0.013072714
cg03524627,0.021972615
cg03528946,0.28638972
cg03529436,0.020477269
cg03530967,0.019893644
cg03531512,0.033545377
cg03532005,0.026480816
cg03532114,0.029241751
cg03532879,0.683184044
cg03532957,0.031131119
cg03533058,0.748608435
cg03533811,0.989804951
cg03533858,0.920586108
cg03534410,0.935053925
cg03535648,0.938832457
cg03536003,0.883935261
cg03536787,0.013832345
cg03538345,0.147669593
cg03538436,0.16513565
cg03539474,0.030038414
cg03543403,0.008689031
cg03543593,0.44862351
cg03544320,0.011383414
cg03544379,0.842520041
cg03544525,0.018336543
cg03545635,0.923813315
cg03547797,0.777714562
cg03547924,0.111691226
cg03548857,0.87785796
cg03549127,0.015634854
cg03549571,0.012263097
cg03550002,0.017467936
cg03550508,0.012765842
cg03552103,0.454100972
cg03552688,0.975009177
cg03554552,0.031395214
cg03554914,0.006458928
cg03555203,0.976943963
cg03555909,0.003301393
cg03556497,0.059158984
cg03557698,0.861931848
cg03557733,0.02640965
cg03558299,0.024238344
cg03558807,0.946920628
cg03560090,0.013460164
cg03560597,0.006382345
cg03561565,0.092819825
cg03562120,0.600437019
cg03563403,0.005195693
cg03564506,0.023455378
cg03565081,0.571464829
cg03565323,0.043222614
cg03565782,0.005723885
cg03567830,0.045841006
cg03568064,0.030624059
cg03568718,0.948226221
cg03569412,0.491642294
cg03569637,0.913781294
cg03570766,0.99143227
cg03570976,0.008887894
cg03572913,0.020444524
cg03573747,0.937328973
cg03574115,0.968187941
cg03574571,0.948119753
cg03575468,0.01635047
cg03578041,0.102068264
cg03580247,0.974258313
cg03580351,0.005044312
cg03580876,0.002848939
cg03582451,0.936745295
cg03583857,0.884783798
cg03584220,0.948103295
cg03584646,0.930836048
cg03586029,0.023522529
cg03586879,0.038270671
cg03588357,0.040687686
cg03589001,0.30228355
cg03591238,0.060596335
cg03591594,0.007831518
cg03592161,0.005690048
cg03593419,0.014663587
cg03594044,0.012545972
cg03595428,0.057226039
cg03597525,0.72171411
cg03599338,0.672469278
cg03600318,0.862362542
cg03600687,0.019169749
cg03602500,0.91235103
cg03604278,0.838019392
cg03605339,0.019494168
cg03605761,0.868768999
cg03606258,0.03010897
cg03608167,0.016928453
cg03608577,0.914067966
cg03608974,0.446016615
cg03609102,0.669584456
cg03611555,0.012281496
cg03614513,0.066421932
cg03614664,0.027317834
cg03616357,0.025678219
cg03617367,0.010251975
cg03617456,0.06135962
cg03619472,0.024505417
cg03620376,0.215225092
cg03621001,0.743410129
cg03621406,0.056923393
cg03622431,0.808710249
cg03622689,0.017919103
cg03623878,0.19750924
cg03625911,0.712194506
cg03626672,0.099552694
cg03627896,0.024005569
cg03630088,0.421139119
cg03630344,0.017655827
cg03631076,0.015426061
cg03633120,0.147256827
cg03634234,0.038733368
cg03634982,0.897477568
cg03634997,0.019204714
cg03636183,0.794187717
cg03640148,0.027115143
cg03640568,0.004181582
cg03640944,0.901184644
cg03641225,0.536256485
cg03642357,0.090659649
cg03642518,0.667242462
cg03643709,0.102536405
cg03644378,0.011361511
cg03648823,0.021807753
cg03649060,0.898670463
cg03651573,0.037134397
cg03652343,0.008275144
cg03657766,0.014810584
cg03658471,0.039531167
cg03658707,0.868333739
cg03660451,0.912024016
cg03662459,0.740374109
cg03663215,0.029480905
cg03663715,0.092912393
cg03664139,0.007215567
cg03664800,0.073565937
cg03664992,0.148786543
cg03665457,0.083497898
cg03665605,0.926488209
cg03665785,0.315946094
cg03667047,0.423297222
cg03667091,0.014658086
cg03668539,0.896369368
cg03670238,0.742414505
cg03672021,0.043112077
cg03673470,0.890035574
cg03673687,0.015765016
cg03679305,0.185385942
cg03679581,0.43283228
cg03679734,0.384846476
cg03680758,0.021522402
cg03681481,0.032482452
cg03682712,0.227664054
cg03682823,0.527417583
cg03684977,0.895799995
cg03686067,0.906846999
cg03688818,0.072338585
cg03690162,0.066705221
cg03691812,0.011763719
cg03693099,0.804586169
cg03693601,0.011596033
cg03694261,0.022948974
cg03695693,0.081287234
cg03697316,0.06979437
cg03698393,0.072045625
cg03699566,0.762144166
cg03699904,0.198940883
cg03700218,0.025895581
cg03700308,0.029422091
cg03700462,0.039479706
cg03701222,0.025317906
cg03702236,0.136963077
cg03703325,0.00658666
cg03704024,0.886373811
cg03704031,0.059735969
cg03704393,0.927750479
cg03704653,0.953291125
cg03705396,0.051925706
cg03707950,0.915643551
cg03708463,0.020123117
cg03712038,0.007794421
cg03712237,0.961140974
cg03712239,0.017118646
cg03712708,0.016240378
cg03712843,0.863612531
cg03713346,0.007907864
cg03714397,0.95882227
cg03714916,0.373187481
cg03716937,0.920801641
cg03716942,0.017819439
cg03716999,0.250836933
cg03717979,0.020790512
cg03718026,0.039082148
cg03718539,0.491838548
cg03718677,0.800611821
cg03721967,0.952776259
cg03723845,0.960992865
cg03724445,0.019129615
cg03724463,0.151012137
cg03724882,0.065968267
cg03727165,0.480680934
cg03729431,0.045226369
cg03731616,0.08864395
cg03731898,0.963372805
cg03732056,0.602952507
cg03732295,0.035572821
cg03732545,0.137184043
cg03733371,0.489935539
cg03734660,0.004776664
cg03734783,0.917337555
cg03734874,0.073311095
cg03735049,0.019713267
cg03737135,0.02438796
cg03738331,0.048195449
cg03738959,0.007111167
cg03740216,0.197340362
cg03740984,0.046193229
cg03741352,0.787273295
cg03742003,0.048888725
cg03742214,0.00739745
cg03742272,0.852391285
cg03743584,0.35247774
cg03746685,0.053029193
cg03747695,0.027115418
cg03750407,0.035037933
cg03750606,0.037418416
cg03751414,0.041507072
cg03751799,0.022733732
cg03751813,0.015696724
cg03752087,0.944020468
cg03752628,0.397493132
cg03752689,0.016004812
cg03752885,0.616100548
cg03754063,0.977820851
cg03755123,0.095673647
cg03756121,0.04200014
cg03759077,0.015546658
cg03760483,0.747196624
cg03760705,0.041223538
cg03761560,0.012251422
cg03762535,0.903302557
cg03763616,0.049077226
cg03764161,0.008995133
cg03764352,0.029824051
cg03764506,0.030171853
cg03764585,0.714696014
cg03766965,0.877004218
cg03766998,0.066760018
cg03770147,0.011240978
cg03770548,0.309883885
cg03771255,0.038291796
cg03773789,0.100799897
cg03774732,0.015285617
cg03775123,0.853623802
cg03775246,0.89215012
cg03775422,0.015395759
cg03776060,0.169454764
cg03776464,0.013103424
cg03776551,0.012054226
cg03776850,0.941790657
cg03777405,0.013261323
cg03777459,0.059008804
cg03780486,0.852703013
cg03780733,0.409434999
cg03782453,0.290536703
cg03782727,0.960051895
cg03785807,0.073273367
cg03786772,0.036137373
cg03787486,0.011754232
cg03788666,0.015610608
cg03789934,0.510262134
cg03790207,0.011694738
cg03790787,0.054173028
cg03791917,0.530240862
cg03792199,0.013834429
cg03792653,0.130911169
cg03793131,0.161985199
cg03793778,0.561495544
cg03794550,0.031780638
cg03799530,0.051844652
cg03801144,0.023122774
cg03801286,0.869830968
cg03802191,0.53510519
cg03802231,0.090315853
cg03803009,0.877439314
cg03803589,0.016270143
cg03804500,0.935035199
cg03804568,0.009839863
cg03804985,0.042002817
cg03805364,0.020259898
cg03805442,0.647017084
cg03805684,0.319380085
cg03807235,0.010435244
cg03807314,0.019634025
cg03808835,0.032672681
cg03809891,0.004938966
cg03811411,0.659228192
cg03811478,0.110144972
cg03812067,0.029856959
cg03812679,0.036132914
cg03813215,0.046982092
cg03813905,0.012165523
cg03814826,0.013942975
cg03815350,0.706897014
cg03817621,0.945471767
cg03818682,0.772968986
cg03819692,0.851952095
cg03820909,0.002765828
cg03821311,0.864473617
cg03822011,0.016277995
cg03822159,0.964000494
cg03825921,0.177699301
cg03826976,0.106330869
cg03830408,0.023659367
cg03833068,0.047742291
cg03833566,0.032229026
cg03833774,0.779714782
cg03835158,0.955113826
cg03835292,0.908219139
cg03835296,0.824572238
cg03835332,0.071930595
cg03837750,0.06904761
cg03839341,0.005364142
cg03839972,0.050555657
cg03840259,0.935517945
cg03841029,0.027708452
cg03842617,0.958099895
cg03843852,0.015061956
cg03843951,0.869805469
cg03843978,0.498461693
cg03845435,0.964056711
cg03846288,0.007133158
cg03846767,0.979378533
cg03847636,0.014988108
cg03848145,0.037828443
cg03848555,0.003169352
cg03848675,0.02572629
cg03849074,0.030485807
cg03851112,0.030647232
cg03852144,0.799870928
cg03852570,0.379870758
cg03853151,0.006708615
cg03853987,0.023664081
cg03854071,0.964490059
cg03855656,0.330454532
cg03856450,0.012705684
cg03856723,0.028917322
cg03856786,0.027989103
cg03856801,0.972432599
cg03859282,0.061706122
cg03860051,0.007284789
cg03860400,0.141021268
cg03860466,0.027857926
cg03860768,0.404289985
cg03860890,0.094405915
cg03861428,0.002728787
cg03862540,0.018901743
cg03862760,0.468307883
cg03863149,0.0168716
cg03863549,0.021663214
cg03866607,0.600968786
cg03870261,0.148906136
cg03870862,0.727946103
cg03872267,0.013814798
cg03872376,0.875394118
cg03873930,0.815345974
cg03874127,0.61363014
cg03874199,0.022322771
cg03874886,0.010890754
cg03875195,0.074343356
cg03875678,0.58614098
cg03876618,0.150456847
cg03876622,0.192865227
cg03877802,0.010877077
cg03878377,0.011027203
cg03879294,0.053459191
cg03879730,0.915786469
cg03879902,0.031713251
cg03882305,0.402145226
cg03883348,0.3021669
cg03883519,0.047624346
cg03884783,0.010425288
cg03885639,0.755438503
cg03886110,0.808110802
cg03886898,0.879995941
cg03887534,0.009084668
cg03887787,0.790595651
cg03889226,0.039785038
cg03890877,0.290710471
cg03891191,0.859488948
cg03891319,0.05259162
cg03894103,0.608403837
cg03897136,0.016711632
cg03898365,0.579992392
cg03900104,0.014452852
cg03900284,0.818707207
cg03900542,0.025501667
cg03902905,0.883540126
cg03905094,0.020622506
cg03905144,0.911255629
cg03907174,0.968470952
cg03907363,0.86722942
cg03907454,0.034304866
cg03908676,0.868424089
cg03909500,0.034996557
cg03910901,0.019979845
cg03912013,0.04178282
cg03913271,0.082525735
cg03914397,0.873028863
cg03914452,0.841041337
cg03916421,0.543785285
cg03916787,0.053422852
cg03918304,0.279112556
cg03919644,0.01420631
cg03919781,0.015385986
cg03920233,0.008578493
cg03922337,0.164582595
cg03923277,0.549899803
cg03923464,0.066957972
cg03923934,0.064169356
cg03924115,0.847710251
cg03925809,0.004429631
cg03928182,0.064478
cg03929796,0.333170215
cg03930357,0.022717822
cg03930474,0.01433269
cg03930970,0.902937342
cg03931808,0.975364482
cg03933322,0.055070698
cg03934354,0.599861236
cg03936963,0.077966281
cg03938043,0.608414737
cg03939485,0.062838844
cg03939688,0.016240567
cg03940103,0.146210321
cg03940966,0.040219464
cg03941108,0.870842512
cg03942271,0.01639971
cg03942436,0.009022032
cg03943081,0.074360632
cg03943509,0.953786714
cg03944089,0.032801998
cg03945021,0.052797553
cg03945800,0.146872454
cg03947362,0.016809037
cg03950009,0.015029598
cg03950654,0.021164943
cg03950669,0.004421875
cg03952109,0.735268207
cg03954150,0.02038186
cg03954173,0.134055679
cg03954587,0.105651026
cg03954858,0.738153472
cg03955296,0.03495596
cg03956267,0.005843789
cg03956628,0.1046832
cg03957435,0.9199041
cg03958344,0.004577324
cg03958426,0.085009462
cg03958979,0.066370462
cg03959079,0.894104715
cg03959219,0.0339129
cg03960217,0.697176083
cg03961189,0.004208932
cg03962522,0.647663913
cg03963198,0.031305907
cg03963654,0.862642612
cg03964111,0.381979507
cg03966406,0.039311231
cg03966541,0.01518885
cg03969797,0.332460072
cg03969906,0.223491852
cg03969997,0.013373278
cg03970351,0.01760464
cg03970609,0.8952637
cg03972838,0.427786891
cg03973663,0.237353037
cg03975345,0.004326623
cg03975694,0.159736674
cg03976567,0.027222564
cg03977657,0.919481107
cg03977782,0.019104097
cg03979162,0.047392953
cg03980304,0.099187331
cg03984733,0.026840702
cg03985136,0.022456947
cg03985657,0.005553922
cg03986640,0.857946348
cg03986968,0.034673869
cg03989322,0.016876223
cg03989569,0.023800943
cg03990551,0.012995665
cg03991326,0.121794089
cg03991512,0.109950769
cg03992069,0.046527737
cg03992230,0.041276433
cg03993463,0.942494053
cg03994908,0.020327934
cg03996465,0.008163294
cg03996793,0.059243482
cg03996822,0.601323068
cg03998173,0.017752562
cg03998348,0.935783231
cg03999420,0.020697267
cg04000821,0.524176957
cg04001333,0.583276107
cg04001668,0.991741453
cg04001802,0.903885969
cg04001842,0.0843698
cg04004861,0.050392417
cg04005032,0.031065782
cg04005701,0.052929127
cg04005707,0.017706965
cg04005725,0.025481195
cg04006554,0.007382505
cg04007936,0.820612461
cg04008455,0.245799182
cg04008843,0.887985563
cg04008901,0.036524502
cg04008913,0.592971968
cg04009666,0.01311204
cg04010530,0.01694571
cg04011402,0.712154043
cg04011872,0.009143423
cg04014889,0.849830795
cg04016326,0.712887556
cg04017769,0.005283024
cg04019407,0.765043934
cg04020816,0.012310733
cg04021421,0.954839149
cg04025590,0.02338528
cg04025889,0.020339619
cg04026012,0.047966327
cg04028573,0.015832475
cg04030848,0.253763228
cg04032226,0.343765315
cg04032566,0.982972148
cg04032871,0.00826664
cg04033650,0.009304249
cg04033774,0.626397597
cg04034767,0.032146391
cg04036714,0.004998046
cg04036898,0.292115717
cg04037228,0.789867308
cg04037732,0.027908718
cg04037952,0.948360781
cg04038932,0.23778966
cg04039225,0.926441936
cg04039397,0.218507664
cg04041960,0.178172145
cg04042106,0.08666882
cg04044561,0.019162269
cg04044684,0.021296336
cg04047710,0.025928094
cg04048218,0.030741489
cg04048249,0.890564347
cg04048259,0.027584379
cg04049033,0.821383303
cg04049800,0.010343782
cg04051458,0.029242933
cg04052038,0.958919459
cg04053638,0.009945358
cg04055049,0.072507397
cg04056179,0.023306845
cg04057053,0.009478909
cg04057106,0.945735861
cg04057485,0.995372161
cg04057858,0.92564682
cg04058169,0.906587319
cg04058675,0.807003548
cg04059714,0.015279128
cg04059863,0.943297596
cg04060163,0.077322394
cg04060275,0.010948084
cg04062391,0.054614901
cg04062907,0.012840679
cg04063348,0.890712655
cg04065065,0.079447138
cg04066242,0.020375535
cg04070847,0.796907371
cg04072323,0.016145091
cg04076481,0.048810288
cg04078251,0.025359211
cg04078896,0.055057087
cg04080057,0.452642236
cg04081402,0.531301329
cg04082985,0.024319073
cg04084157,0.126228638
cg04084172,0.021672395
cg04086012,0.89865067
cg04086834,0.738237412
cg04087608,0.914290964
cg04088433,0.69022806
cg04088650,0.027563078
cg04089739,0.757356295
cg04091078,0.322132513
cg04094160,0.022517269
cg04095468,0.023645474
cg04096365,0.021986036
cg04096767,0.268296841
cg04098585,0.926131698
cg04099420,0.715594169
cg04099673,0.009410328
cg04101379,0.035721103
cg04103317,0.749136309
cg04103514,0.366867342
cg04106190,0.900174
cg04106641,0.037752584
cg04106785,0.368042197
cg04107037,0.047400168
cg04108240,0.948674931
cg04108502,0.052580428
cg04109220,0.009219738
cg04109382,0.51868985
cg04111761,0.910834525
cg04112019,0.203598818
cg04112431,0.060250773
cg04113075,0.373355419
cg04114315,0.03597187
cg04115602,0.544195423
cg04117029,0.976236894
cg04117338,0.008803385
cg04118154,0.010908524
cg04118884,0.011132467
cg04119538,0.059850186
cg04121771,0.843455058
cg04121983,0.107910225
cg04123409,0.268655522
cg04123507,0.888790387
cg04125208,0.096313721
cg04126335,0.898854661
cg04126427,0.037137266
cg04126816,0.009467344
cg04126866,0.880742808
cg04127255,0.963623289
cg04127303,0.012611228
cg04128563,0.012692206
cg04132607,0.853490686
cg04133652,0.060317922
cg04134624,0.008119649
cg04134859,0.013071833
cg04135543,0.05070103
cg04136480,0.025979822
cg04137037,0.011420195
cg04137116,0.021128801
cg04137128,0.014445773
cg04138756,0.865211124
cg04140754,0.500053108
cg04141379,0.010730435
cg04143809,0.843959966
cg04144768,0.882599742
